Lily Collins,be56056a-ee01-477f-85d6-937a9cd90c8c,Introduction to Data Science,3.2,4.1,2.6,6.8,1.5,,,3.6
Gregory Watson,4f0b1084-bafe-442f-9f85-fc0a7b0ec394,Bioinformatics,1.3,5.5,4.7,7,8.6,1.8,,4.8
Lucas Brooks,22d5b9b5-9db8-4532-8af0-a7df25b35261,Statistical Methods in Biomedical Research,7.3,5.1,3.4,5,,,,5.2
Julia Flores,5c22a159-cc9f-401a-ac1f-fac2df8851de,Statistical Methods in Biomedical Research,1.6,5.4,2.5,8.1,,,,4.4
Deborah Parker,e289e2e4-ff37-4e4e-8f95-3dd895ff9180,Statistical Methods in Biomedical Research,6.5,8.6,0.6,2.4,,,,4.5
Ryan Rivera,5d53db52-aa05-424f-99a4-54cd3f6d149f,Introduction to Data Science,9.5,5.6,3.9,5.9,3.5,,,5.7
Abigail Cooper,2b94030c-cf8a-4595-bca5-d3b067f20319,Big Data Analysis,8.1,0.3,2,2.5,,,,3.2
,03af841f-e10e-4a0e-9b38-20426fc9f601,Statistical Methods in Biomedical Research,9.7,9.4,9.2,0.4,,,,7.2
Jane Ortiz,c85ba45e-261c-4763-8411-ed946ae857a6,Bioinformatics,7.6,5,1.8,1.9,6.6,7.1,,5
Joseph Richardson,dd1c9589-0288-448d-a66b-da3e5e92ef08,Statistical Methods in Biomedical Research,2.7,3.5,4.5,6.9,,,,4.4
Harper Martin,d32a7d9e-2095-4c60-ac7a-7a6593ccaa97,Bioinformatics,1.4,4.6,3.2,9.4,5,6.5,,5
Paul Diaz,55e55028-9317-4143-92d9-fe27448f45f5,Machine Learning,3.8,1.5,9.8,,,,,5
Brittany Allen,bdc94d52-e38f-40ed-a9d9-86499925c29c,Bioinformatics,9.5,6.2,7.5,2.9,8.5,9.6,,7.4
Carter Parker,a2898778-078a-4a6a-b167-2d9a25964aab,Bioinformatics,6,0.6,4.6,6.1,5,3.9,,4.4
Nathan Chavez,3636522a-f41e-473e-9671-9dcf93e209c3,Introduction to Data Science,7.6,9,1.4,2.9,2.6,,,4.7
Abigail Martin,376b3cc8-ef59-4353-b712-ffab66695d53,Statistical Methods in Biomedical Research,4,4.7,7.2,7.7,,,,5.9
Brittany Castillo,bdf496a9-b245-4fb2-8fc0-0b5d952ddf9b,Big Data Analysis,4.5,1.5,8.1,1.4,,,,3.9
Adrian Bennett,6f8412bf-8e8a-4654-a4d3-e6ea87e78fc5,Bioinformatics,3.7,7,9,1.9,9.8,2.5,,5.7
Grace Patel,20ca83f3-b6d9-4f69-8627-062dfccaa19b,Statistical Methods in Biomedical Research,5.5,9.7,7.4,8.5,,,,7.8
Alice Gray,c9df7b94-de1b-4ed4-8d09-416818ec2dc4,Statistical Methods in Biomedical Research,4.9,0.3,1.2,4.1,,,,2.6
Rebecca Brown,05ec7c0f-9463-49b2-b312-4dc9356d0dbe,Bioinformatics,5.3,0.5,5.3,9.2,8,6.5,,5.8
Mason Lewis,f831cd47-5e7d-4e02-b350-972b8ad9fd99,Statistical Methods in Biomedical Research,3.5,7,6,9.6,,,,6.5
Diana Stewart,d62aa746-9b8c-4b6e-9448-731daa50dafe,Bioinformatics,4.9,1.8,1.4,9.8,5.8,5,,4.8
Kayla Thomas,2553a3b6-bb9f-4795-8a03-854f1aa39233,Bioinformatics,6.3,6.8,2.2,9.5,8.8,9.3,,7.2
Andrew Bailey,42c8d3f2-133b-4888-9c62-6ed263688cb7,Bioinformatics,8.8,5.7,0.1,0.3,9.4,3.6,,4.7
Paul Gutierrez,77c0041c-ccdb-43d8-944d-6b5087b4e842,Big Data Analysis,6.8,6,5,8.7,,,,6.6
Anna Smith,44611eee-2c06-4e08-9df9-a167c58d81be,Machine Learning,1.7,3.5,8.5,,,,,4.6
Matthew Stewart,7d5460c9-e43b-4c14-807a-a57fc9f8b9d6,Bioinformatics,4.7,7,0.6,2,3.2,5.9,,3.9
Caleb Gonzalez,abcfae4a-f526-4ca4-ae77-62611a89f23f,Bioinformatics,0.4,6.1,2.3,5,3.5,7.3,,4.1
Jack Ramirez,a686675e-0ba0-4bce-ad50-e180f2d78dca,Machine Learning,3.5,1,6,,,,,3.5
Colin Hill,8be50a31-bc8f-4510-9f33-a971d42a174f,Big Data Analysis,7.3,5.7,9.5,3.3,,,,6.5
Audrey Morales,f38ede5f-a2fd-4e86-a39b-e19806ad260a,Machine Learning,2.3,3.7,9.3,,,,,5.1
Kimberly Stewart,74f99b47-afe7-4b4d-b772-c79c440814dd,Statistical Methods in Biomedical Research,2.7,4.4,0.7,9.5,,,,4.3
Blake Flores,fbfddf55-8ea2-442a-b6ed-9efabeaedcf5,Statistical Methods in Biomedical Research,4.9,0.4,9,2.2,,,,4.1
Edward Mitchell,04e88674-ad40-4cfb-a54d-0735ec0a83c3,Machine Learning,3.4,0.3,1.3,,,,,1.7
Audrey Brown,e18eeac5-37e8-401f-ab38-7a95f0f1fecc,Machine Learning,6.9,8.9,7.8,,,,,7.9
David Nguyen,20b32604-8c7c-44fb-946f-75f6019dbe7c,Statistical Methods in Biomedical Research,9.1,3.7,6.6,9.6,,,,7.3
Ella Castillo,97538ded-f51a-4518-9537-02f0a5c44116,Statistical Methods in Biomedical Research,0.3,8.5,4.6,0.8,,,,3.6
Emma Richardson,4727e82e-168b-4437-ad3e-10ac479e00c7,Introduction to Data Science,5.9,9.5,8.5,1.4,6.8,,,6.4
Anthony Kim,b02b43c6-4bf6-4063-a10b-165f2839a4f8,Introduction to Data Science,8,7.4,1.3,1.9,5.2,,,4.8
Benjamin Chavez,ab6d7ce2-7569-4f15-a6c1-49d22948f0f1,Introduction to Data Science,3.9,1.6,5.3,6.9,8.4,,,5.2
Aaron Gray,689fbc78-5fa5-45f2-a0da-dcea0da158ac,Statistical Methods in Biomedical Research,9.6,7.2,3.2,8.4,,,,7.1
Jordan Scott,a25c03bc-5068-49ec-a56c-7b16250b07e0,Big Data Analysis,1.1,9.3,1.1,6.4,,,,4.5
Lillian Clark,69a04a76-1797-4f48-8766-30ad75e1982f,Bioinformatics,2.2,9.9,6.9,2.7,2.7,2.8,,4.5
Kevin Howard,de635a1f-a9ea-493f-be61-099769624087,Statistical Methods in Biomedical Research,5.6,6,6.7,5.1,,,,5.9
Paul Mendoza,d0af977b-f8d0-4bf7-bfa7-d25319d24923,Machine Learning,3.8,3.8,5.6,,,,,4.4
Alexander Richardson,263e2abc-b94a-4711-863a-c39dee593f35,Machine Learning,2.4,2,5.9,,,,,3.4
Jack Hernandez,2b5f7412-b58c-4767-bc3b-89606957e988,Big Data Analysis,7.3,7.2,3.9,9.7,,,,7
Emma Hill,a8208218-5474-4e63-8584-c2417d125adf,Introduction to Data Science,1,4.5,8.9,8,5.9,,,5.7
Heather Parker,70df9893-7614-4da4-adca-7dea0d041994,Introduction to Data Science,4.2,7.1,3.3,2.8,2.5,,,4
Ava Gray,a477563f-734e-47bb-9082-24b90f14da54,Big Data Analysis,8.2,3.1,2.4,8.2,,,,5.5
Courtney Castillo,192ee1d7-d340-41db-be4b-235334238301,Introduction to Data Science,8.7,1.2,8.6,7.3,3.6,,,5.9
Paul Adams,18e1d3cf-ef74-458b-9080-45c5eeb194a3,Big Data Analysis,8.6,5.6,9.5,9.8,,,,8.4
Hannah Ramirez,e19fa4bb-ce21-4481-b8fc-3eaf2ea8d47a,Introduction to Data Science,4.6,7.8,8.9,3.4,6.6,,,6.3
Lillian Hughes,bc64e1fc-1fa3-4eaa-b2ed-190149112306,Bioinformatics,8.5,8.2,9.5,6.4,5.6,5.2,,7.2
Elizabeth Clark,79b2fda4-ecca-485b-85f1-08e7f8fb656a,Machine Learning,5.1,2.2,2.6,,,,,3.3
Joseph Taylor,0d35cce2-6102-45ad-b1ab-f7194d4cbba2,Bioinformatics,7,9.7,0,2.1,7.7,9.7,,6
Zachary Carter,06d03d71-5bc3-4a21-9c65-0da276014bfe,Machine Learning,8.7,8.4,7.7,,,,,8.3
Alexa Mendoza,9a37d24f-6160-47ae-b1ae-71efc041e7cc,Statistical Methods in Biomedical Research,8.7,1.7,2.1,5.2,,,,4.4
Angela Sanchez,61027c84-132b-4cbc-a2d7-de17dce465ee,Introduction to Data Science,0.9,9.9,1.7,9.3,9,,,6.2
Anthony Edwards,905b5eaa-6c45-4ed6-b834-fadd76e55b67,Statistical Methods in Biomedical Research,6.6,7.1,8.8,0.6,,,,5.8
Grace Ortiz,a0eabf70-a19a-4a86-b2fc-5cd5b203f91a,Bioinformatics,3.4,6.3,9.8,4.3,0.5,1.7,,4.3
Caleb Myers,58521a6a-1dcb-4468-890e-59bb06898a09,Machine Learning,2.7,2.5,8.2,,,,,4.5
Jackson Scott,c0b59899-d20b-4359-9efa-1a5b2891bfa5,Statistical Methods in Biomedical Research,0.3,1.7,9.8,2.7,,,,3.6
Jane Ortiz,58c384a8-4b93-485d-91d7-2f2879e1dc21,Machine Learning,1.6,3.3,0.7,,,,,1.9
Lily Brooks,a863cb47-daae-4f70-b5cd-1ae1c91c406a,Bioinformatics,3.4,4.7,4,0.2,5.1,5.1,,3.8
Amber Ramirez,e86403e7-dddd-48a6-a62b-45d5be511022,Big Data Analysis,2,6,1.8,4.6,,,,3.6
Gabriel Cook,1a67e5ae-79e0-40c2-8f86-0b0f04609a11,Big Data Analysis,5.9,8.6,8.9,9.7,,,,8.3
Audrey Price,b2058cdd-913c-4b01-ad47-a10457be6531,Statistical Methods in Biomedical Research,4.5,0.1,5.8,0.4,,,,2.7
Michael Martin,b28737e6-257a-4709-926e-a85a1b6d3183,Bioinformatics,2.8,1.4,6.7,9.8,7.6,6.6,,5.8
Jack Roberts,8a206515-4ee8-404b-8f78-17d7c4575ba2,Introduction to Data Science,8,1.5,0.6,3.2,8.9,,,4.4
William Lee,8e178432-dcb8-4377-880c-9305affee418,Big Data Analysis,0.3,6.9,0.8,1.3,,,,2.3
Edward Allen,ed0ba6ee-c5f6-40a4-88af-134187c15142,Bioinformatics,0,6,5.3,8.7,3.4,4.3,,4.6
Brianna King,81e8e792-7c85-4282-87d7-7d5fef625236,Big Data Analysis,2.9,6.2,2.5,9.2,,,,5.2
Noah Sanders,f0d5f4b9-74ef-4b2f-8a66-1a0153cf34fe,Machine Learning,8.6,5.6,5.3,,,,,6.5
Ava Gray,c7b93471-7a1f-4261-a64d-167ea0b7241e,Introduction to Data Science,2.9,8.6,0.1,3.9,3.6,,,3.8
Adam Ross,9ce16b90-8f7b-4bab-ab89-e24e2da52b58,Statistical Methods in Biomedical Research,9.3,5.9,3.3,1.3,,,,5
Noah Allen,8c458b79-ac1c-403b-b6a2-57969b01b6d2,Statistical Methods in Biomedical Research,1.3,8.3,9,4.4,,,,5.8
Diana Nelson,1eb8ffe4-9683-4869-85cc-4d28f0249d27,Introduction to Data Science,2.7,2.5,2.3,1.3,3.5,,,2.5
Connor Taylor,993230cd-bba5-4088-9f99-00fd1bca0b44,Introduction to Data Science,8.7,9.6,6.8,6.1,5.3,,,7.3
Brandon Jackson,31602fd2-95da-44a0-b213-1133748797c9,Machine Learning,4.2,6.4,8.1,,,,,6.2
Ethan Martinez,6195b36a-44a6-49ba-bb4c-bad3a4b25dc5,Machine Learning,6.4,2.6,9.6,,,,,6.2
Brittany Edwards,a167e92b-0d73-46a9-8538-99d359cc409e,Big Data Analysis,0.1,2.5,5.2,5.8,,,,3.4
Brianna Hernandez,6919ad56-3b96-438d-ac7f-541217f26286,Bioinformatics,8.6,8.8,5.4,7.9,2.6,6.3,,6.6
Kaitlyn Wilson,076dc811-e4a1-4686-b61f-479f30da39ff,Bioinformatics,2.1,8.3,7.8,9.9,4.3,1.5,,5.7
Diana Patel,8658683b-02e8-4adf-b2e6-d4d35aacd94f,Statistical Methods in Biomedical Research,8.7,9.3,8.6,3.7,,,,7.6
Nathan Price,cc4d2b45-b275-4501-b507-d7e74171c63e,Big Data Analysis,4.6,8.9,2.2,6.4,,,,5.5
Christian Murphy,69ce1050-eec7-4951-aa33-975c44ada4a9,Bioinformatics,1.3,9.5,5.5,8.1,7.8,3.6,,6
Amber Peterson,67622dc9-0664-457f-8d1d-4dd8beefe3e0,Statistical Methods in Biomedical Research,5.9,5.2,1.4,1.5,,,,3.5
Amy Reed,10ccd294-0575-4372-86b8-ce235073c261,Machine Learning,9.5,1,5.4,,,,,5.3
Adam Kim,22c20c22-d269-43cc-baf0-f1287908f7c3,Introduction to Data Science,9.3,4.2,7.4,1.1,4,,,5.2
Austin Gray,b4f42751-b0ac-462a-8308-f91ca21d3428,Bioinformatics,2.9,7.8,3.9,1.7,0.9,8.4,,4.3
Brian Bennett,a478bf1a-30f8-41b3-809e-d2e96d1fbcac,Bioinformatics,8.5,0.8,5.9,9.3,5.4,9.7,,6.6
Adam Hill,b81ea836-52a9-4a8d-848b-d02cc9707995,Introduction to Data Science,7.7,9.1,0.5,6.1,9.2,,,6.5
Carter Collins,af214e46-15e5-47aa-9edc-bd6dece78509,Bioinformatics,4.2,4.3,6.5,8.6,3.7,2.2,,4.9
Blake Davis,ee63f51c-4694-4c5b-84e3-4257e011166f,Big Data Analysis,9.7,7.6,2.4,9.3,,,,7.3
Jack Foster,95aaae50-4586-4cf3-8306-98655f542f51,Machine Learning,5.3,4.5,3.8,,,,,4.5
Nathan Foster,2201ea97-8245-4037-a699-366ab17618fa,Bioinformatics,8.7,1.2,4.7,8,0.9,4.6,,4.7
Rebecca Bailey,642c3af7-c2ad-4c45-bf1d-1ed29e71aa15,Bioinformatics,3.9,1.5,9.4,9.7,3.9,6.9,,5.9
Nathan Collins,d7524c50-0678-4182-ba09-442f770b285a,Statistical Methods in Biomedical Research,6.4,4.7,7.9,8.3,,,,6.8
Jacob Sanchez,a21db334-cafa-4a67-9601-15cfcf9f0a7a,Bioinformatics,4.3,9.3,0.7,2.1,8.9,1.5,,4.5
Jane Patel,b99353c8-a616-4cd6-90c9-f8be83e1d74f,Big Data Analysis,9.1,2.6,7.5,8.7,,,,7
Paul Cook,34a6b015-e4c9-4b63-94e7-c60a9987198f,Introduction to Data Science,2.2,1.2,1.3,1.4,4.2,,,2.1
Emily Ruiz,bf8140ba-4662-4f4a-b8b0-3ef72aecd5ef,Introduction to Data Science,7.7,2.8,3.4,2.8,1.6,,,3.7
Alice Castillo,05fc0ea8-118f-4f3b-b881-aeaa2b720ffe,Bioinformatics,9.7,7.4,6,6.7,4.5,7.9,,7
Christian Gray,59f617de-6551-4a72-abb0-ec88c32a9da5,Machine Learning,0.1,3.2,9.6,,,,,4.3
Christian Johnson,47318488-07e2-4f7e-b3fd-8672b9ed4f86,Big Data Analysis,7.7,4.5,7.1,6.7,,,,6.5
Adam Thomas,50f1f2c6-d32b-43c6-b87a-f8f06bbb161e,Bioinformatics,2.2,8.9,1.1,7.6,7.9,1.9,,4.9
Alex Adams,22b014b3-c858-4fb7-9f32-a8706ca69560,Introduction to Data Science,3.4,0.9,8.2,7.2,4.5,,,4.8
Lily Foster,8ab82cda-5496-4ea9-8abb-c398b7640a61,Bioinformatics,1.1,1.3,0.2,3.3,2.7,1.3,,1.7
Ashley Hernandez,29a5ce1b-16d0-43ef-b8a4-3cfe16e97f39,Machine Learning,8.3,6.9,4.4,,,,,6.5
Elizabeth Parker,13061c13-603c-405f-8201-32a7c7b36166,Introduction to Data Science,5.5,6.1,8.7,3.3,5.6,,,5.8
Diana Johnson,3da37d63-a7ed-471d-ac15-8418c4b53f13,Big Data Analysis,7.2,8,8.7,4.2,,,,7
Anna Cook,2dac30ae-3fc2-4fa3-8aad-69b82b3d5870,Introduction to Data Science,2.5,5.3,1.7,2.4,2,,,2.8
Kimberly Jimenez,ebe41c13-ba3d-4c82-91c6-15795c5b6633,Bioinformatics,2.2,7.3,1.9,6.9,6.6,1.3,,4.4
Harper Murphy,4cb6d7f4-83db-43a1-aee4-63a265a1d3c0,Machine Learning,3.9,9.9,1.4,,,,,5.1
Evelyn Williams,a72d924b-e01e-4aeb-a85a-069fe0ab41eb,Big Data Analysis,5.6,3.8,9.7,6.9,,,,6.5
Blake Jones,a3da36b9-9b8a-48f6-b4cf-f9ce56571197,Big Data Analysis,3.3,0.3,6.9,9.9,,,,5.1
Alexa Ward,955a7c29-0837-468f-8da8-a3e04afe6025,Bioinformatics,1.3,4,7.3,8.2,6.3,7.3,,5.7
James Hill,776a868d-98d6-4260-8c50-2ec7e3221cde,Machine Learning,6.3,0.9,8.9,,,,,5.4
Christopher Jones,89656f59-8a0b-4fcb-ad82-7007ded7de49,Machine Learning,1,2.4,0.9,,,,,1.4
Colin Martin,1242acc9-a169-404b-922a-bdb9aee90cbd,Machine Learning,8.2,4.5,9.6,,,,,7.4
Gabriel Roberts,1dc60967-e901-4668-b745-3b9289b38491,Bioinformatics,9.1,4.7,3.3,8.4,7.8,8.6,,7
Alex Long,0f47d488-6581-4bd5-8ece-d3c67c22189f,Introduction to Data Science,4.9,5.6,5.7,7.3,7.7,,,6.2
Sophia Moore,e3ddeffe-308b-4c5d-8b77-dbca61b4561b,Machine Learning,2.7,7,6.3,,,,,5.3
Harper Flores,026939bc-8613-4808-ae34-e01edcb8931c,Machine Learning,5.7,5.9,9,,,,,6.9
Cameron Collins,97f398da-a12d-41f7-8eb7-71380db4fd63,Big Data Analysis,8.4,4.8,8.6,5.2,,,,6.8
Sarah Wilson,5096e36d-58a5-47a3-9675-179dd8238a9b,Introduction to Data Science,8.7,5,9.2,3.5,0.2,,,5.3
Brittany Walker,5ac67546-bcb6-4edf-b4fe-dc69d0361715,Machine Learning,3.1,8.5,8.9,,,,,6.8
Julia Robinson,a5cf1d4b-f937-4c39-aec3-edca0f111b63,Big Data Analysis,6.5,5.7,5.2,7.1,,,,6.1
Zachary Roberts,526afcae-96fa-44f0-a80e-18d1c4342acc,Introduction to Data Science,0.2,5.2,8.5,9,4.3,,,5.4
Caleb Reed,cfdfcdfe-9013-47a7-9e74-7043b3bc3fc6,Statistical Methods in Biomedical Research,3.2,4.7,1.4,8.8,,,,4.5
Henry Carter,f0bda99c-ad5d-4ab5-90a3-1fd23d8e2a82,Machine Learning,4.2,1.6,7,,,,,4.3
Sarah Rogers,f49b01ca-6c13-4ee6-ab69-d042189fc602,Statistical Methods in Biomedical Research,4.9,0.9,1,1.4,,,,2.1
Caroline Gonzalez,ebd9ffb9-d5c6-4cc8-b8cb-019677801550,Introduction to Data Science,8.1,1.1,0.8,6.7,6.7,,,4.7
Lucas Collins,186b7e95-0e50-4e3d-9b9f-b856c5e79d80,Machine Learning,7,9.8,7.4,,,,,8.1
Cameron Phillips,41663edb-4323-447d-b39f-e11d72444217,Bioinformatics,1.4,8.7,3.1,6.9,8.9,1.3,,5.1
Jane Peterson,b699c5ff-5672-4a00-bf1b-b356d4caaec4,Introduction to Data Science,2.5,1.9,3.2,8.8,2.2,,,3.7
Amanda Stewart,8fbccbdc-ba62-42d1-8f78-509f7a2b5e29,Machine Learning,1.1,4.4,2.9,,,,,2.8
Jonathan Martinez,4f2cb8d9-796b-4b67-99dd-d813f641d696,Machine Learning,8.1,4.3,9.9,,,,,7.4
Brittany Lewis,92c766d4-ab1a-4131-bb61-dc9b98228437,Statistical Methods in Biomedical Research,3.9,6.7,9.2,4.7,,,,6.1
Jason Murphy,2b581088-b330-4c7e-aa41-c9a7daef3b37,Machine Learning,5.9,5,7,,,,,6
Adam Smith,2d3489ad-a896-43d0-8bad-4da91a206f79,Big Data Analysis,1.7,1.5,6.2,6,,,,3.9
Rebecca Morgan,e3e77641-2893-4d34-a789-74d15ed675e5,Statistical Methods in Biomedical Research,0.7,8.1,3.4,1.5,,,,3.4
Gabriel Morgan,1bab6e99-181e-48ac-a750-120358f38b66,Big Data Analysis,4.4,4.2,6.7,1.7,,,,4.3
Jordan James,eb877f1b-2eed-48dc-b1fc-4d0deaa276a3,Machine Learning,6.7,1.3,9,,,,,5.7
Jack Nelson,1acb264e-4ce9-41d1-9849-cb490abc28fd,Statistical Methods in Biomedical Research,2.4,4.2,3.7,5.4,,,,3.9
Colin Jones,98417d74-a2ee-4e02-9309-92f1dcaee40a,Introduction to Data Science,7.6,3.6,3.9,0.7,8.2,,,4.8
Deborah Reed,805db624-913a-4bc9-912b-18e4d2b56ef5,Machine Learning,3.5,7.8,7,,,,,6.1
Christian Peterson,8dddad8d-3528-4652-ba78-ac03dbd2bf07,Big Data Analysis,4.9,8.4,7,9.3,,,,7.4
Alexander Torres,c427d2c4-8c09-4c59-92dc-20f166ee3ca9,Machine Learning,10,0.9,9.6,,,,,6.8
Rebecca Edwards,1fe76ec5-020e-4bd8-a7ed-3a6a7b0fddf0,Bioinformatics,4.1,8.3,3.2,9,8.7,6,,6.6
Madison Turner,cac7d01d-e914-475f-8d4e-04b9901f9014,Big Data Analysis,2.9,3.3,0,4.7,,,,2.7
Nathan Gonzalez,b6bbe54e-e39d-4c71-bc3d-6a7d82a0759e,Introduction to Data Science,1.2,6.2,7.4,4.9,6.5,,,5.2
Anna Wood,de9c1687-a407-4cfe-8196-853eecf68223,Introduction to Data Science,7.2,2.2,9.3,8.5,2.6,,,6
Jason Lewis,e460cb8d-6003-4931-8ac8-0a2daeb5fde9,Big Data Analysis,7.5,3.7,9.1,7.3,,,,6.9
Jacob Perez,b1ed0bc5-473c-445a-ba7b-45129a7a0e0b,Big Data Analysis,3.1,3.7,9.7,4.3,,,,5.2
Gabriel Taylor,cfc67086-614a-48d5-b73d-927ba2a89dcb,Big Data Analysis,2.6,4,5.5,0.5,,,,3.2
Amber Scott,d9fc7dcf-3d27-4591-9788-a3359a3a0c3e,Introduction to Data Science,8.8,2.7,1.2,6.9,9.8,,,5.9
Cameron Davis,2befd0a2-be51-48f6-b4ed-7b54b154d187,Machine Learning,4.3,7.3,9.8,,,,,7.1
Rachel Carter,d14e8bad-f6ec-4d91-a435-8061293a10c1,Machine Learning,2.3,5.1,5.8,,,,,4.4
Aaron Mendoza,e7cf3dca-7226-436b-aff5-6e54faa18115,Big Data Analysis,9,7.5,0.4,2.8,,,,4.9
Gabriel Howard,3b6b852e-e524-4bec-90b4-1f24f0412c29,Machine Learning,6.3,1.4,4,,,,,3.9
Brandon Martin,728afd02-1af6-4155-bb42-f356b5e3649e,Machine Learning,3.9,5.1,7.2,,,,,5.4
Aaron Foster,31600838-626d-4471-844e-f6761fc82861,Statistical Methods in Biomedical Research,9,9.3,0.8,6,,,,6.3
Megan Roberts,a6917450-3191-4088-ad6c-97e178d167c7,Big Data Analysis,6.8,2.4,0.4,1.2,,,,2.7
Evelyn Allen,e2fe65d2-b5d5-4c74-80db-ae17923049c5,Statistical Methods in Biomedical Research,8.5,1.8,3.1,7.5,,,,5.2
Brian Taylor,4788ee95-a9e6-4a68-9b29-52a2847a1cdd,Statistical Methods in Biomedical Research,7.2,0.3,3.1,8.7,,,,4.8
Evelyn Cruz,5f72ead6-cd03-4bbd-9eef-090b98928218,Bioinformatics,0.1,8.7,1.3,7.4,5.6,3.1,,4.4
Joseph Stewart,fddfa0f9-bf6a-4a65-b8b7-2307305a76af,Big Data Analysis,2.3,6.3,8.2,1,,,,4.5
Nathan Wright,14477c25-d218-428f-815b-76c283de621b,Introduction to Data Science,9.1,9.8,1.3,3.8,7.6,,,6.3
Edward Kelly,b9ffd9ea-05fe-4bdc-9303-c3250ad68bad,Introduction to Data Science,1.3,9.1,10,9.2,8.8,,,7.7
Brianna Lee,1d944766-b7b6-4337-957a-6953ccb9a251,Statistical Methods in Biomedical Research,3.8,8.7,0.5,5.3,,,,4.6
Brandon Mendoza,8d753809-eba6-4ed6-9e47-69b82110474d,Big Data Analysis,3.2,4.2,2.1,3,,,,3.1
Madison Cooper,5d876d25-1907-434c-a098-25cc34e7d722,Statistical Methods in Biomedical Research,3.3,1,3.1,4.3,,,,2.9
Liam Thomas,d6e1d15c-80cc-4226-8a12-871de4a3f56e,Big Data Analysis,3.4,4.3,2.5,2.8,,,,3.3
Andrew Cooper,34335b98-8ac6-4246-9897-d8f23564e3f8,Bioinformatics,1.3,1.1,7.8,4.6,9.8,4.2,,4.8
Katherine Scott,d9057e1e-c327-4be0-bedc-4010063a958f,Introduction to Data Science,7.3,0.4,1,9.4,8.4,,,5.3
Zachary Foster,3c6dad49-000a-4d79-8bb6-42fcf81bd80d,Statistical Methods in Biomedical Research,6.6,3.5,2.7,9.9,,,,5.7
Victoria Mendoza,0dbd246a-c5be-4b75-a6ae-e0ea185c69d5,Machine Learning,4.8,2.7,3.3,,,,,3.6
Megan Morales,06403e1c-8c03-4e5d-8ddd-2e9baf7715a4,Introduction to Data Science,7.7,0.1,5.5,6.5,3.5,,,4.7
Thomas Cook,f3b30b46-1dd8-4c3c-8a58-5605a4cc908e,Big Data Analysis,6.6,8.4,9.9,3.7,,,,7.2
Cameron Lee,205f55a6-ce50-461a-a832-3cbdf3095017,Machine Learning,7.4,3.5,1.3,,,,,4.1
Elizabeth Phillips,f164ba3c-1982-459c-9684-1d81ab1e3a46,Bioinformatics,0.3,1.1,8.5,2.3,5.3,3.5,,3.5
Rebecca Ramos,d3572b26-71aa-474e-82f1-1c20d180b8f6,Bioinformatics,7.5,9.7,3.1,1.8,5.4,6.6,,5.7
Barbara Morgan,73b483a9-5499-4123-ae43-8e07ca4ffef7,Machine Learning,9.8,6.3,5.4,,,,,7.2
Grace Adams,4681a587-e266-43ee-a390-eee0e02b8e51,Bioinformatics,5.8,6.8,5,6.9,3.6,1.3,,4.9
Jackson Foster,a7e1ef01-cae6-49e9-9754-d8ac1c001967,Big Data Analysis,6.3,5.7,0.1,6.7,,,,4.7
Amanda King,de822a54-3733-4664-83e2-6e1929cc394b,Statistical Methods in Biomedical Research,5.1,8.2,5.8,8.5,,,,6.9
Isabella Rivera,2a9848c8-9745-4f12-8b4e-58746ed50948,Introduction to Data Science,6.1,1.8,9.8,6.8,9.7,,,6.8
Grace Allen,e1e9c0d0-8316-43c6-a749-64887a0dffdc,Big Data Analysis,8.7,8.8,3.1,1.7,,,,5.6
Julia White,e7a4f017-6640-4239-97b2-5d7ebea4fa52,Bioinformatics,2.2,0.6,7.7,5.7,3.3,5.2,,4.1
Rebecca Robinson,7ce4a487-ef8c-44de-8812-b90080ffac6e,Bioinformatics,4.8,7.4,8.9,5.3,2.5,2.2,,5.2
Alexander Ramos,135ca44a-b65d-45a8-b2dc-1a65c144f778,Bioinformatics,3.3,2,3.7,4.3,5.5,1.8,,3.4
Zachary Morris,e80b961a-91d8-44ef-96fe-96ff351dcd6a,Statistical Methods in Biomedical Research,5.5,6.5,7.5,3.3,,,,5.7
Dylan Rodriguez,dd1c831f-1a7b-42fe-b52b-141bcd48110a,Bioinformatics,6.8,1.3,8.1,7.8,8,3.8,,6
Diana Brooks,0ec3ccae-109c-455c-9d6d-3b4eae469b46,Machine Learning,0.2,4.5,8,,,,,4.2
Angela Phillips,63e20dd9-9b79-498f-a49c-b9cda4097d78,Statistical Methods in Biomedical Research,1.2,2.7,0.3,0.1,,,,1.1
Daniel Gray,eac3a123-0802-4ba3-9bdc-99e1c5748ec8,Introduction to Data Science,0.1,4,1.4,2,0.4,,,1.6
Jason Watson,8db505da-41e9-41ec-9110-32a516d77b23,Introduction to Data Science,3.8,4.2,8.4,3.6,8.9,,,5.8
Logan Rodriguez,b33c9a58-a8a8-4e5c-a3b0-9cc1eaa5ff1c,Introduction to Data Science,1,8.9,0.4,5.4,7.1,,,4.6
Evelyn Ortiz,ea23d38c-c926-4465-925e-e89591377f4f,Big Data Analysis,6.7,9,2.5,1.3,,,,4.9
Benjamin White,1601d13b-299a-4ee1-a7c2-f015b9851df6,Machine Learning,4.1,4.8,2.4,,,,,3.8
William Long,e4a1cb66-ea7f-4da1-9cc4-58c9ad4ba13d,Bioinformatics,6.8,10,0.9,1.3,3.4,6.4,,4.8
